Source File,Page,Period,Line
771_1527766286271.pdf,6,3 months ended 31st March 12 ,"Translation of Associate using foreign functional currency 2 ,861 2 ,529 4 ,840 7 ,985"
771_1527766286271.pdf,6,3 months ended 31st March 12 ,"Other comprehensive income for the period 3 74 3 ,784 2 ,353 9 ,240"
771_1527766286271.pdf,6,3 months ended 31st March 12 ,"Total comprehensive income for the period 1 61,056 1 49,733 7 15,406 7 36,448"
771_1527766286271.pdf,6,3 months ended 31st March 12 ,3 months ended 31st March 12 months ended 31st March
771_1527766286271.pdf,6,3 months ended 31st March 12 ,Company Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1527766286271.pdf,6,3 months ended 31st March 12 ,"Profit for the period 1 41,280 1 54,550 3 73,818 3 66,476"
771_1527766286271.pdf,6,3 months ended 31st March 12 ,"Actuarial gains/ ( losses) on defined benefit plans ( 561) 2 ,765 ( 561) 2 ,765"
771_1527766286271.pdf,6,3 months ended 31st March 12 ,Deferred Tax effect on actuarial gains /(losses) on defined benefit plans 7 9 ( 332) 7 9 ( 332)
771_1527766286271.pdf,6,3 months ended 31st March 12 ,"Other comprehensive income for the period ( 482) 2 ,433 ( 482) 2 ,433"
771_1527766286271.pdf,6,3 months ended 31st March 12 ,"Total comprehensive income for the period 1 40,798 1 56,983 3 73,336 3 68,909"
771_1527766286271.pdf,7,Unknown Period,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1527766286271.pdf,7,Unknown Period,"Balance as at 31st March 2016 2 20,262 2 19,250 1 33,209 6 2,780 4 67,224 1 ,102,725"
771_1527766286271.pdf,7,Unknown Period,"Profit for the period - - 4 61,983 - 2 65,225 7 27,208"
771_1527766286271.pdf,7,Unknown Period,"Dividend paid by subsidiary company to outside shareholders - - ( 148,423) ( 148,423)"
771_1527766286271.pdf,7,Unknown Period,"Balance as at 31st March 2017 2 20,262 2 19,250 4 18,307 7 0,765 5 83,546 1 ,512,130"
771_1527766286271.pdf,7,Unknown Period,"Profit for the period - - 4 15,710 - 2 97,343 7 13,053"
771_1527766286271.pdf,7,Unknown Period,"Dividend paid by subsidiary company to outside shareholders ( 228,686) ( 228,686)"
771_1527766286271.pdf,7,Unknown Period,"Balance as at 31st March 2018 2 20,262 2 19,250 6 54,136 7 5,605 6 50,977 1 ,820,230"
771_1527766286271.pdf,7,Unknown Period,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1527766286271.pdf,7,Unknown Period,"Balance as at 31st March 2016 2 20,262 2 19,250 3 54,949 7 94,461"
771_1527766286271.pdf,7,Unknown Period,"Profit for the period - - 3 66,476 3 66,476"
771_1527766286271.pdf,7,Unknown Period,"Balance as at 31st March 2017 2 20,262 2 19,250 5 45,238 9 84,750"
771_1527766286271.pdf,7,Unknown Period,"Profit for the period - - 3 73,818 3 73,818"
771_1527766286271.pdf,7,Unknown Period,"Balance as at 31st March 2018 2 20,262 2 19,250 7 39,954 1 ,179,466"
771_1534241780359.pdf,4,2018 2017 Change,3 months ended 30th June
771_1534241780359.pdf,4,2018 2017 Change,Rs. '000 Rs. '000 % Rs. '000
771_1534241780359.pdf,4,2018 2017 Change,"Revenue 1 ,227,444 1,063,039 15 4 ,271,727"
771_1534241780359.pdf,4,2018 2017 Change,"Cost of Sales ( 831,172) (689,054) 21 ( 2,908,472)"
771_1534241780359.pdf,4,2018 2017 Change,"Distribution Costs ( 109,179) (98,720) 1 1 (354,417)"
771_1534241780359.pdf,4,2018 2017 Change,"Profit from Operations 2 31,913 223,966 4 7 93,489"
771_1534241780359.pdf,4,2018 2017 Change,"Share of Profit/ (Loss) of Associate 2 ,397 ( 2,506) (196) (8,099)"
771_1534241780359.pdf,4,2018 2017 Change,"Profit Before Tax 251,973 2 39,126 5 8 46,347"
771_1534241780359.pdf,4,2018 2017 Change,"Taxation ( 38,983) (39,498) ( 1) (133,240)"
771_1534241780359.pdf,4,2018 2017 Change,"Profit for the Period from Continuing Operations 212,990 1 99,628 7 7 13,107"
771_1534241780359.pdf,4,2018 2017 Change,Loss after tax for the period from discontinued operations ( 15) (15) - ( 54)
771_1534241780359.pdf,4,2018 2017 Change,"Profit for the period 212,975 199,613 7 713,053"
771_1534241780359.pdf,4,2018 2017 Change,Earnings Per Share 1 1.90 1 0.81 3 7.24
771_1534241780359.pdf,4,2018 2017 Change,Earnings Per Share from Continuing Operations 1 1.90 1 0.81 3 7.24
771_1534241780359.pdf,4,2018 2017 Change,Dividend Per Share - - 1 6.00
771_1534241780359.pdf,5,2018 2017 Change,3 months ended 30th June 31st March
771_1534241780359.pdf,5,2018 2017 Change,Rs. '000 Rs. '000 % Rs. '000
771_1534241780359.pdf,5,2018 2017 Change,"Revenue 337,790 282,766 1 9 1 ,066,436"
771_1534241780359.pdf,5,2018 2017 Change,"Cost of Sales ( 238,165) (185,103) 29 ( 761,990)"
771_1534241780359.pdf,5,2018 2017 Change,"Distribution Costs ( 13,669) ( 12,879) 6 ( 36,475)"
771_1534241780359.pdf,5,2018 2017 Change,"Profit from Operations 73,870 1 50,733 (51) 372,204"
771_1534241780359.pdf,5,2018 2017 Change,"Finance Cost ( 686) (1,916) (64) ( 4,700)"
771_1534241780359.pdf,5,2018 2017 Change,"Profit before Tax 8 1,375 161,559 ( 50) 407,207"
771_1534241780359.pdf,5,2018 2017 Change,"Taxation (11,030) (11,689) (6) ( 33,389)"
771_1534241780359.pdf,5,2018 2017 Change,"Profit Attributable to Ordinary Shareholders 7 0,345 1 49,870 ( 53) 3 73,818"
771_1534241780359.pdf,5,2018 2017 Change,Earnings Per Share 6 .30 13.42 3 3.48
771_1534241780359.pdf,6,"2018 2017 2018
",3 months ended 30th June
771_1534241780359.pdf,6,"2018 2017 2018
",Consolidated Rs.'000 Rs.'000 Rs.'000
771_1534241780359.pdf,6,"2018 2017 2018
","Profit for the period 2 12,975 1 99,613 7 13,053"
771_1534241780359.pdf,6,"2018 2017 2018
",Deferred Tax effect on actuarial gains /(losses) on defined benefit plans - - 4 19
771_1534241780359.pdf,6,"2018 2017 2018
",Actuarial gains/ ( losses) on defined benefit plans - - 1 31
771_1534241780359.pdf,6,"2018 2017 2018
","Translation of Associate using foreign functional currency 3 ,880 2 ,273 4 ,840"
771_1534241780359.pdf,6,"2018 2017 2018
","Other comprehensive income for the period 3 ,880 2 ,273 2 ,353"
771_1534241780359.pdf,6,"2018 2017 2018
","Total comprehensive income for the period 2 16,855 2 01,886 7 15,406"
771_1534241780359.pdf,6,"2018 2017 2018
",3 months ended 30th June
771_1534241780359.pdf,6,"2018 2017 2018
",Company Rs.'000 Rs.'000 Rs.'000
771_1534241780359.pdf,6,"2018 2017 2018
","Profit for the period 7 0,345 1 49,870 3 73,818"
771_1534241780359.pdf,6,"2018 2017 2018
",Deferred Tax effect on actuarial gains /(losses) on defined benefit plans - - 7 9
771_1534241780359.pdf,6,"2018 2017 2018
","Total comprehensive income for the period 7 0,345 1 49,870 3 73,336"
771_1534241780359.pdf,7,Unknown Period,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1534241780359.pdf,7,Unknown Period,"Balance as at 31st March 2017 2 20,262 2 19,250 4 18,307 7 0,765 5 83,546 1 ,512,130"
771_1534241780359.pdf,7,Unknown Period,"Profit for the period - - 1 20,669 - 7 8,944 1 99,613"
771_1534241780359.pdf,7,Unknown Period,"Dividend paid by subsidiary companies to outside shareholders - - - ( 114,314) ( 114,314)"
771_1534241780359.pdf,7,Unknown Period,"Balance as at 30th June 2017 2 20,262 2 19,250 5 38,976 7 3,038 5 48,176 1 ,599,702"
771_1534241780359.pdf,7,Unknown Period,"Balance as at 31st March 2018 2 20,262 2 19,250 6 54,136 7 5,605 6 50,977 1 ,820,230"
771_1534241780359.pdf,7,Unknown Period,"Profit for the period - - 1 32,796 - 8 0,179 2 12,975"
771_1534241780359.pdf,7,Unknown Period,"Balance as at 30th June 2018 2 20,262 2 19,250 7 86,932 7 9,485 7 31,156 2 ,037,085"
771_1534241780359.pdf,7,Unknown Period,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1534241780359.pdf,7,Unknown Period,"Balance as at 31st March 2017 2 20,262 2 19,250 5 45,238 9 84,750"
771_1534241780359.pdf,7,Unknown Period,"Profit for the period - - 1 49,870 1 49,870"
771_1534241780359.pdf,7,Unknown Period,"Balance as at 30th June 2017 2 20,262 2 19,250 6 95,108 1 ,134,620"
771_1534241780359.pdf,7,Unknown Period,"Balance as at 31st March 2018 2 20,262 2 19,250 7 39,954 1 ,179,466"
771_1534241780359.pdf,7,Unknown Period,"Profit for the period - - 7 0,345 7 0,345"
771_1534241780359.pdf,7,Unknown Period,"Balance as at 30th June 2018 2 20,262 2 19,250 8 10,299 1 ,249,811"
771_1542189664140.pdf,4,2018 2017 Change,3 months ended 30th September 6 months ended 30th September
771_1542189664140.pdf,4,2018 2017 Change,2018 2017 Change 2018 2017 Change
771_1542189664140.pdf,4,2018 2017 Change,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1542189664140.pdf,4,2018 2017 Change,"Revenue 1,330,358 1 ,073,051 24 2,557,802 2,136,090 2 0"
771_1542189664140.pdf,4,2018 2017 Change,"Cost of Sales ( 902,404) ( 736,797) 2 2 ( 1,733,576) ( 1,425,851) 2 2"
771_1542189664140.pdf,4,2018 2017 Change,"Distribution Costs (122,065) (84,138) 45 ( 231,244) (182,858) 2 6"
771_1542189664140.pdf,4,2018 2017 Change,"Other Operating expenses (2,451) - 100 (2,451) - 1 00"
771_1542189664140.pdf,4,2018 2017 Change,"Profit from Operations 2 54,769 1 98,403 2 8 4 86,682 422,369 15"
771_1542189664140.pdf,4,2018 2017 Change,"Finance Cost (10,874) (2,128) 4 11 ( 15,309) (5,796) 164"
771_1542189664140.pdf,4,2018 2017 Change,"Share of Profit/ (Loss) of Associate ( 2,040) ( 4,816) ( 58) 3 57 ( 7,322) ( 105)"
771_1542189664140.pdf,4,2018 2017 Change,"Profit Before Tax 297,431 205,296 4 5 5 49,404 444,422 2 4"
771_1542189664140.pdf,4,2018 2017 Change,"Taxation ( 50,985) ( 25,980) 9 6 ( 89,968) ( 65,479) 3 7"
771_1542189664140.pdf,4,2018 2017 Change,"Profit for the Period from Continuing Operations 2 46,446 1 79,316 3 7 4 59,436 378,943 21"
771_1542189664140.pdf,4,2018 2017 Change,Loss after tax for the period from discontinued operations ( 15) ( 15) - (30) ( 30) -
771_1542189664140.pdf,4,2018 2017 Change,"Profit for the period 246,431 1 79,301 3 7 4 59,406 3 78,913 21"
771_1542189664140.pdf,4,2018 2017 Change,Earnings Per Share 1 4.15 8 .77 2 6.05 1 9.58
771_1542189664140.pdf,4,2018 2017 Change,Earnings Per Share from Continuing Operations 1 4.16 8 .77 2 6.05 1 9.58
771_1542189664140.pdf,5,2018 2017 Change,3 months ended 30th September 6 months ended 30th September
771_1542189664140.pdf,5,2018 2017 Change,2018 2017 Change 2018 2017 Change
771_1542189664140.pdf,5,2018 2017 Change,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1542189664140.pdf,5,2018 2017 Change,"Revenue 3 57,107 2 65,549 3 4 6 94,897 548,315 27"
771_1542189664140.pdf,5,2018 2017 Change,"Cost of Sales ( 243,823) ( 201,168) 21 (481,988) (386,271) 25"
771_1542189664140.pdf,5,2018 2017 Change,"Distribution Costs ( 14,490) ( 11,273) 2 9 (28,159) ( 24,152) 1 7"
771_1542189664140.pdf,5,2018 2017 Change,"Profit from Operations 1 40,791 4 1,376 240 2 14,661 1 92,109 1 2"
771_1542189664140.pdf,5,2018 2017 Change,"Finance Cost ( 1,172) ( 1,234) ( 5) (1,858) ( 3,150) ( 41)"
771_1542189664140.pdf,5,2018 2017 Change,"Profit before Tax 1 74,902 47,296 270 2 56,277 2 08,855 23"
771_1542189664140.pdf,5,2018 2017 Change,"Taxation (17,087) ( 6,102) 1 80 ( 28,117) ( 17,791) 58"
771_1542189664140.pdf,5,2018 2017 Change,"Profit Attributable to Ordinary Shareholders 1 57,815 41,194 283 228,160 1 91,064 1 9"
771_1542189664140.pdf,5,2018 2017 Change,Earnings Per Share 1 4.14 3.69 2 0.44 17.11
771_1542189664140.pdf,6,2018 2017 2018 2017,3 months ended 30th September 6 months ended 30th September
771_1542189664140.pdf,6,2018 2017 2018 2017,Consolidated Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1542189664140.pdf,6,2018 2017 2018 2017,"Profit for the period 2 46,431 1 79,301 4 59,406 3 78,913"
771_1542189664140.pdf,6,2018 2017 2018 2017,"Translation of Associate using foreign functional currency 1 5,979 ( 763) 1 9,859 1 ,510"
771_1542189664140.pdf,6,2018 2017 2018 2017,"Other comprehensive income for the period 1 5,979 ( 763) 1 9,859 1 ,510"
771_1542189664140.pdf,6,2018 2017 2018 2017,"Total comprehensive income for the period 2 62,410 1 78,538 4 79,265 3 80,423"
771_1542189664140.pdf,6,2018 2017 2018 2017,3 months ended 30th September 6 months ended 30th September
771_1542189664140.pdf,6,2018 2017 2018 2017,Company Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1542189664140.pdf,6,2018 2017 2018 2017,"Profit for the period 1 57,815 4 1,194 2 28,160 1 91,064"
771_1542189664140.pdf,6,2018 2017 2018 2017,"Total comprehensive income for the period 1 57,815 4 1,194 2 28,160 1 91,064"
771_1542189664140.pdf,7,Unknown Period,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1542189664140.pdf,7,Unknown Period,"Balance as at 31st March 2017 220,262 2 19,250 4 18,307 7 0,765 583,546 1 ,512,130"
771_1542189664140.pdf,7,Unknown Period,"Profit for the period - - 218,608 - 160,305 378,913"
771_1542189664140.pdf,7,Unknown Period,"Dividend paid by subsidiary companies to outside shareholders - - - ( 114,371) ( 114,371)"
771_1542189664140.pdf,7,Unknown Period,"Balance as at 30th September 2017 2 20,262 2 19,250 6 36,915 7 2,275 6 29,480 1 ,778,182"
771_1542189664140.pdf,7,Unknown Period,"Balance as at 31st March 2018 220,262 219,250 6 54,136 75,605 650,977 1,820,230"
771_1542189664140.pdf,7,Unknown Period,"Profit for the period - - 2 90,816 - 1 68,590 4 59,406"
771_1542189664140.pdf,7,Unknown Period,"Dividend paid by Subsidiary companies to outside shareholders - - - - ( 85,827) ( 85,827)"
771_1542189664140.pdf,7,Unknown Period,"Balance as at 30th September 2018 2 20,262 2 19,250 9 44,952 9 5,463 7 33,740 2 ,213,668"
771_1542189664140.pdf,7,Unknown Period,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1542189664140.pdf,7,Unknown Period,"Balance as at 31st March 2017 220,262 2 19,250 545,238 984,750"
771_1542189664140.pdf,7,Unknown Period,"Profit for the period - - 191,064 191,064"
771_1542189664140.pdf,7,Unknown Period,"Balance as at 30th September 2017 2 20,262 2 19,250 7 36,302 1 ,175,814"
771_1542189664140.pdf,7,Unknown Period,"Balance as at 31st March 2018 220,262 2 19,250 739,954 1 ,179,466"
771_1542189664140.pdf,7,Unknown Period,"Profit for the period - - 2 28,160 2 28,160"
771_1542189664140.pdf,7,Unknown Period,"Balance as at 30th September 2018 2 20,262 2 19,250 9 68,114 1 ,407,626"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,3 months ended 31st December 9 months ended 31st December
771_1550138060839.pdf,4,3 months ended 31st December 9 ,2018 2017 Change 2018 2017 Change
771_1550138060839.pdf,4,3 months ended 31st December 9 ,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1550138060839.pdf,4,3 months ended 31st December 9 ,"Revenue 1,341,932 1,140,362 1 8 3,899,734 3 ,276,452 19"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,"Cost of Sales ( 897,292) ( 790,894) 1 3 (2,630,868) ( 2,216,745) 19"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,"Distribution Costs ( 128,378) (96,844) 3 3 ( 359,622) (279,702) 2 9"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,"Other Operating expenses 274 - (100) ( 2,177) - 1 00"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,"Profit from Operations 263,136 1 98,013 3 3 7 49,818 620,382 21"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,"Share of Profit/ (Loss) of Associate 4 ,730 ( 2,631) ( 280) 5 ,087 ( 9,953) ( 151)"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,"Profit Before Tax 345,791 204,457 6 9 8 95,195 648,879 3 8"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,"Taxation ( 49,644) ( 30,984) 6 0 (139,612) ( 96,463) 4 5"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,"Profit for the Period from Continuing Operations 296,147 1 73,473 71 7 55,583 5 52,416 3 7"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,Loss after tax for the period from discontinued operations ( 15) ( 15) - (45) ( 45) -
771_1550138060839.pdf,4,3 months ended 31st December 9 ,"Profit for the period 296,132 1 73,458 71 7 55,538 5 52,371 3 7"
771_1550138060839.pdf,4,3 months ended 31st December 9 ,Earnings Per Share 16.24 8 .74 4 2.29 2 8.32
771_1550138060839.pdf,4,3 months ended 31st December 9 ,Earnings Per Share from Continuing Operations 16.24 8 .74 4 2.29 2 8.33
771_1550138060839.pdf,5,3 months ended 31st December 9 ,3 months ended 31st December 9 months ended 31st December
771_1550138060839.pdf,5,3 months ended 31st December 9 ,2018 2017 Change 2018 2017 Change
771_1550138060839.pdf,5,3 months ended 31st December 9 ,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1550138060839.pdf,5,3 months ended 31st December 9 ,"Revenue 275,198 2 53,225 9 9 70,095 801,540 2 1"
771_1550138060839.pdf,5,3 months ended 31st December 9 ,"Cost of Sales ( 202,622) (188,895) 7 (684,610) (575,166) 1 9"
771_1550138060839.pdf,5,3 months ended 31st December 9 ,"Distribution Costs (12,747) ( 8,920) 4 3 ( 40,906) ( 33,072) 2 4"
771_1550138060839.pdf,5,3 months ended 31st December 9 ,"Profit from Operations 49,243 43,288 1 4 2 63,904 2 35,397 1 2"
771_1550138060839.pdf,5,3 months ended 31st December 9 ,"Finance Cost ( 2,302) (693) 2 32 (4,160) (3,843) 8"
771_1550138060839.pdf,5,3 months ended 31st December 9 ,"Profit before Tax 1 05,062 48,575 116 361,339 2 57,430 40"
771_1550138060839.pdf,5,3 months ended 31st December 9 ,"Taxation (14,572) ( 7,101) 1 05 ( 42,689) (24,892) 7 1"
771_1550138060839.pdf,5,3 months ended 31st December 9 ,"Profit Attributable to Ordinary Shareholders 90,490 4 1,474 118 318,650 2 32,538 37"
771_1550138060839.pdf,5,3 months ended 31st December 9 ,Earnings Per Share 8 .11 3 .71 2 8.54 20.83
771_1550138060839.pdf,6,3 months ended 31st December 9 ,3 months ended 31st December 9 months ended 31st December
771_1550138060839.pdf,6,3 months ended 31st December 9 ,Consolidated Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1550138060839.pdf,6,3 months ended 31st December 9 ,"Profit for the period 2 96,132 1 73,458 7 55,538 5 52,371"
771_1550138060839.pdf,6,3 months ended 31st December 9 ,"Translation of Associate using foreign functional currency 1 6,019 4 69 3 5,878 1 ,979"
771_1550138060839.pdf,6,3 months ended 31st December 9 ,"Other comprehensive income for the period 1 6,019 4 69 3 5,878 1 ,979"
771_1550138060839.pdf,6,3 months ended 31st December 9 ,"Total comprehensive income for the period 3 12,151 1 73,927 7 91,416 5 54,350"
771_1550138060839.pdf,6,3 months ended 31st December 9 ,3 months ended 31st December 9 months ended 31st December
771_1550138060839.pdf,6,3 months ended 31st December 9 ,Company Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1550138060839.pdf,6,3 months ended 31st December 9 ,"Profit for the period 9 0,490 4 1,474 3 18,650 2 32,538"
771_1550138060839.pdf,6,3 months ended 31st December 9 ,"Total comprehensive income for the period 9 0,490 4 1,474 3 18,650 2 32,538"
771_1550138060839.pdf,7,Unknown Period,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1550138060839.pdf,7,Unknown Period,"Balance as at 31st March 2017 220,262 2 19,250 4 18,307 7 0,765 583,546 1 ,512,130"
771_1550138060839.pdf,7,Unknown Period,"Profit for the period - - 3 16,218 - 236,153 552,371"
771_1550138060839.pdf,7,Unknown Period,"Dividend paid by subsidiary companies to outside shareholders - - - ( 114,371) ( 114,371)"
771_1550138060839.pdf,7,Unknown Period,"Balance as at 31st December 2017 2 20,262 2 19,250 7 34,525 7 2,744 7 05,328 1 ,952,109"
771_1550138060839.pdf,7,Unknown Period,"Balance as at 31st March 2018 220,262 219,250 6 54,136 75,605 650,977 1,820,230"
771_1550138060839.pdf,7,Unknown Period,"Profit for the period - - 4 72,096 - 2 83,442 7 55,538"
771_1550138060839.pdf,7,Unknown Period,"Dividend paid by Subsidiary companies to outside shareholders - - - - ( 85,827) ( 85,827)"
771_1550138060839.pdf,7,Unknown Period,"Balance as at 31st December 2018 2 20,262 2 19,250 1 ,126,232 1 11,483 8 48,592 2 ,525,819"
771_1550138060839.pdf,7,Unknown Period,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1550138060839.pdf,7,Unknown Period,"Balance as at 31st March 2017 220,262 2 19,250 545,238 984,750"
771_1550138060839.pdf,7,Unknown Period,"Profit for the period - - 232,538 232,538"
771_1550138060839.pdf,7,Unknown Period,"Balance as at 31st December 2017 2 20,262 2 19,250 7 77,776 1 ,217,288"
771_1550138060839.pdf,7,Unknown Period,"Balance as at 31st March 2018 220,262 2 19,250 739,954 1 ,179,466"
771_1550138060839.pdf,7,Unknown Period,"Profit for the period - - 3 18,650 3 18,650"
771_1550138060839.pdf,7,Unknown Period,"Balance as at 31st December 2018 2 20,262 2 19,250 1 ,058,604 1 ,498,116"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,3 months ended 31st March 12 months ended 31st March
771_1559298478080.pdf,4,3 months ended 31st March 12 ,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Revenue 1,282,622 995,275 2 9 5,182,356 4,271,727 21"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Cost of Sales ( 795,597) ( 691,727) 1 5 (3,426,465) ( 2,908,472) 18"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Distribution Costs ( 114,938) (75,088) 5 3 ( 474,560) (354,790) 3 4"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Other Operating expenses 2,176 (28) ( 7,871) ( 1) (28) ( 96)"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Profit from Operations 321,596 1 72,734 8 6 1 ,071,414 7 93,116 3 5"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Finance Cost ( 6,683) (1,431) 3 67 (30,410) (7,796) 2 90"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Share of Profit/ (Loss) of Associate 2 ,883 1 ,854 5 6 7 ,970 ( 8,099) ( 198)"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Profit Before Tax 269,910 1 97,468 3 7 1 ,165,105 846,347 3 8"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Taxation ( 45,131) ( 36,777) 2 3 ( 184,743) ( 133,240) 3 9"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Profit for the Period from Continuing Operations 2 24,779 1 60,691 4 0 9 80,362 7 13,107 3 7"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,Loss after tax for the period from discontinued operations ( 12) (9) 3 3 (57) ( 54) -
771_1559298478080.pdf,4,3 months ended 31st March 12 ,"Profit for the period 2 24,767 1 60,682 4 0 9 80,305 7 13,053 3 7"
771_1559298478080.pdf,4,3 months ended 31st March 12 ,Earnings Per Share 10.83 8.91 53.12 3 7.24
771_1559298478080.pdf,4,3 months ended 31st March 12 ,Earnings Per Share from Continuing Operations 10.83 8.91 53.12 3 7.24
771_1559298478080.pdf,4,3 months ended 31st March 12 ,Dividend Per Share 18.00 16.00 18.00 1 6.00
771_1559298478080.pdf,5,3 months ended 31st March 12 ,3 months ended 31st March 12 months ended 31st March
771_1559298478080.pdf,5,3 months ended 31st March 12 ,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1559298478080.pdf,5,3 months ended 31st March 12 ,"Revenue 3 14,215 2 64,896 19 1,284,310 1,066,436 20"
771_1559298478080.pdf,5,3 months ended 31st March 12 ,"Cost of Sales ( 207,689) (186,824) 1 1 ( 892,299) (761,990) 1 7"
771_1559298478080.pdf,5,3 months ended 31st March 12 ,"Distribution Costs 1,959 (3,403) (158) ( 38,947) (36,475) 7"
771_1559298478080.pdf,5,3 months ended 31st March 12 ,"Profit from Operations 1 83,128 136,807 3 4 4 47,032 3 72,204 20"
771_1559298478080.pdf,5,3 months ended 31st March 12 ,"Profit before Tax 1 60,452 149,777 7 5 21,791 4 07,207 28"
771_1559298478080.pdf,5,3 months ended 31st March 12 ,"Taxation ( 8,725) ( 8,497) 3 ( 51,414) (33,389) 5 4"
771_1559298478080.pdf,5,3 months ended 31st March 12 ,"Profit Attributable to Ordinary Shareholders 1 51,727 1 41,280 7 4 70,377 373,818 26"
771_1559298478080.pdf,5,3 months ended 31st March 12 ,Earnings Per Share 13.59 12.65 42.13 33.48
771_1559298478080.pdf,5,3 months ended 31st March 12 ,Dividend Per Share 18.00 16.00 18.00 16.00
771_1559298478080.pdf,6,Unknown Period,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1559298478080.pdf,6,Unknown Period,"Balance as at 31st March 2017 220,262 2 19,250 4 18,307 7 0,765 583,546 1 ,512,130"
771_1559298478080.pdf,6,Unknown Period,"Profit for the period - - 4 15,710 - 297,343 713,053"
771_1559298478080.pdf,6,Unknown Period,"Dividend paid by subsidiary companies to outside shareholders - - - ( 228,686) ( 228,686)"
771_1559298478080.pdf,6,Unknown Period,"Balance as at 31st March 2018 2 20,262 2 19,250 6 54,136 7 5,605 6 50,977 1 ,820,230"
771_1559298478080.pdf,6,Unknown Period,"Profit for the period - - 5 93,034 - 3 87,271 9 80,305"
771_1559298478080.pdf,6,Unknown Period,"Dividend paid by Subsidiary companies to outside shareholders - - - - ( 234,108) ( 234,108)"
771_1559298478080.pdf,6,Unknown Period,"Balance as at 31st March 2019 2 20,262 2 19,250 1 ,027,015 1 01,728 8 04,210 2 ,372,465"
771_1559298478080.pdf,6,Unknown Period,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1559298478080.pdf,6,Unknown Period,"Balance as at 31st March 2017 220,262 2 19,250 545,238 984,750"
771_1559298478080.pdf,6,Unknown Period,"Profit for the period - - 373,818 373,818"
771_1559298478080.pdf,6,Unknown Period,"Balance as at 31st March 2018 2 20,262 2 19,250 7 39,954 1 ,179,466"
771_1559298478080.pdf,6,Unknown Period,"Profit for the period - - 4 70,377 4 70,377"
771_1559298478080.pdf,6,Unknown Period,"Balance as at 31st March 2019 2 20,262 2 19,250 9 89,769 1 ,429,281"
771_1559298478080.pdf,7,3 months ended 31st March 12 ,3 months ended 31st March 12 months ended 31st March
771_1559298478080.pdf,7,3 months ended 31st March 12 ,Consolidated Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1559298478080.pdf,7,3 months ended 31st March 12 ,"Profit for the period 2 24,767 1 60,682 9 80,305 7 13,053"
771_1559298478080.pdf,7,3 months ended 31st March 12 ,"Actuarial gains/ ( losses) on defined benefit plans ( 1,558) ( 3,037) ( 1,558) ( 3,037)"
771_1559298478080.pdf,7,3 months ended 31st March 12 ,Deferred Tax effect on actuarial gains /(losses) on defined benefit plans 1 94 4 19 1 94 4 19
